round,client,total_weights,rejected_weights,rejection_percentage,threshold
57,1,101770,1861,1.8286331924928763,0.4411999999999999
57,2,101770,1861,1.8286331924928763,0.4411999999999999
58,1,101770,1795,1.7637810749729783,0.4314
58,2,101770,1795,1.7637810749729783,0.4314
59,1,101770,1669,1.6399724869804462,0.4216000000000001
59,2,101770,1669,1.6399724869804462,0.4216000000000001
60,1,101770,1835,1.803085388621401,0.41180000000000005
60,2,101770,1835,1.803085388621401,0.41180000000000005
61,1,101770,1869,1.8364940552225606,0.402
61,2,101770,1869,1.8364940552225606,0.402
62,1,101770,2133,2.095902525302152,0.3922
62,2,101770,2133,2.095902525302152,0.3922
63,1,101770,2237,2.198093740788052,0.38239999999999996
63,2,101770,2237,2.198093740788052,0.38239999999999996
64,1,101770,2380,2.3386066620811636,0.37260000000000004
64,2,101770,2380,2.3386066620811636,0.37260000000000004
65,1,101770,2460,2.4172152893780092,0.3628
65,2,101770,2460,2.4172152893780092,0.3628
66,1,101770,2477,2.433919622678589,0.353
66,2,101770,2477,2.433919622678589,0.353
67,1,101770,2942,2.8908322688415056,0.34319999999999995
67,2,101770,2942,2.8908322688415056,0.34319999999999995
68,1,101770,3158,3.103075562542989,0.3333999999999999
68,2,101770,3158,3.103075562542989,0.3333999999999999
69,1,101770,3381,3.322197111132947,0.3236
69,2,101770,3381,3.322197111132947,0.3236
70,1,101770,3552,3.490223051979955,0.3138000000000001
70,2,101770,3552,3.490223051979955,0.3138000000000001
71,1,101770,3966,3.8970226982411322,0.30400000000000005
71,2,101770,3966,3.8970226982411322,0.30400000000000005
72,1,101770,4040,3.9697356784907143,0.2942
72,2,101770,4040,3.9697356784907143,0.2942
73,1,101770,3567,3.5049621695981137,0.2844
73,2,101770,3567,3.5049621695981137,0.2844
74,1,101770,2825,2.775867151419868,0.27460000000000007
74,2,101770,2825,2.775867151419868,0.27460000000000007
75,1,101770,3462,3.4017883462710037,0.26480000000000004
75,2,101770,3462,3.4017883462710037,0.26480000000000004
76,1,101770,3829,3.762405423995283,0.255
76,2,101770,3829,3.762405423995283,0.255
77,1,101770,4131,4.059152992040876,0.24519999999999997
77,2,101770,4131,4.059152992040876,0.24519999999999997
78,1,101770,4047,3.976613933379188,0.23539999999999994
78,2,101770,4047,3.976613933379188,0.23539999999999994
79,1,101770,4395,4.318561462120467,0.22560000000000002
79,2,101770,4395,4.318561462120467,0.22560000000000002
80,1,101770,4417,4.3401788346271,0.2158
80,2,101770,4417,4.3401788346271,0.2158
81,1,101770,4584,4.504274344109266,0.20599999999999996
81,2,101770,4584,4.504274344109266,0.20599999999999996
82,1,101770,4650,4.569126461629164,0.19619999999999993
82,2,101770,4650,4.569126461629164,0.19619999999999993
83,1,101770,3858,3.79090105139039,0.1864
83,2,101770,3858,3.79090105139039,0.1864
84,1,101770,3791,3.725066326029282,0.1766000000000001
84,2,101770,3791,3.725066326029282,0.1766000000000001
85,1,101770,3803,3.736857620123809,0.16680000000000006
85,2,101770,3803,3.736857620123809,0.16680000000000006
86,1,101770,3983,3.9137270315417116,0.15700000000000003
86,2,101770,3983,3.9137270315417116,0.15700000000000003
87,1,101770,5364,5.270708460253513,0.1472
87,2,101770,5364,5.270708460253513,0.1472
88,1,101770,6185,6.077429497887393,0.13739999999999997
88,2,101770,6185,6.077429497887393,0.13739999999999997
89,1,101770,8013,7.873636631620321,0.12760000000000005
89,2,101770,8013,7.873636631620321,0.12760000000000005
90,1,101770,10552,10.368477940453964,0.11780000000000002
90,2,101770,10552,10.368477940453964,0.11780000000000002
91,1,101770,11591,11.38940748747175,0.10799999999999998
91,2,101770,11591,11.38940748747175,0.10799999999999998
92,1,101770,13206,12.976319151026825,0.09819999999999995
92,2,101770,13206,12.976319151026825,0.09819999999999995
93,1,101770,12472,12.255084995578265,0.08839999999999992
93,2,101770,12472,12.255084995578265,0.08839999999999992
94,1,101770,13328,13.096197307654514,0.0786
94,2,101770,13328,13.096197307654514,0.0786
95,1,101770,13689,13.450918738331533,0.06880000000000008
95,2,101770,13689,13.450918738331533,0.06880000000000008
96,1,101770,14208,13.96089220791982,0.05900000000000005
96,2,101770,14208,13.96089220791982,0.05900000000000005
97,1,101770,14838,14.57993514788248,0.04920000000000002
97,2,101770,14838,14.57993514788248,0.04920000000000002
98,1,101770,15515,15.245160656382037,0.03939999999999999
98,2,101770,15515,15.245160656382037,0.03939999999999999
99,1,101770,13872,13.630735973273067,0.02960000000000007
99,2,101770,13872,13.630735973273067,0.02960000000000007
100,1,101770,16291,16.007664341161444,0.01980000000000004
100,2,101770,16291,16.007664341161444,0.01980000000000004
