round,client,total_weights,rejected_weights,rejection_percentage,threshold
42,2,101770,0,0.0,0.5882000000000001
42,3,101770,0,0.0,0.5882000000000001
43,1,101770,0,0.0,0.5784
43,2,101770,0,0.0,0.5784
43,3,101770,0,0.0,0.5784
44,1,101770,0,0.0,0.5686
44,2,101770,0,0.0,0.5686
44,3,101770,0,0.0,0.5686
45,1,101770,0,0.0,0.5588
45,2,101770,0,0.0,0.5588
45,3,101770,0,0.0,0.5588
46,1,101770,0,0.0,0.5489999999999999
46,2,101770,0,0.0,0.5489999999999999
46,3,101770,0,0.0,0.5489999999999999
47,1,101770,0,0.0,0.5391999999999999
47,2,101770,0,0.0,0.5391999999999999
47,3,101770,0,0.0,0.5391999999999999
48,1,101770,0,0.0,0.5294000000000001
48,2,101770,0,0.0,0.5294000000000001
48,3,101770,0,0.0,0.5294000000000001
49,1,101770,0,0.0,0.5196000000000001
49,2,101770,0,0.0,0.5196000000000001
49,3,101770,0,0.0,0.5196000000000001
50,1,101770,0,0.0,0.5098
50,2,101770,0,0.0,0.5098
50,3,101770,0,0.0,0.5098
51,1,101770,0,0.0,0.5
51,2,101770,0,0.0,0.5
51,3,101770,0,0.0,0.5
52,1,101770,0,0.0,0.49019999999999997
52,2,101770,0,0.0,0.49019999999999997
52,3,101770,0,0.0,0.49019999999999997
53,1,101770,0,0.0,0.48039999999999994
53,2,101770,0,0.0,0.48039999999999994
53,3,101770,0,0.0,0.48039999999999994
54,1,101770,0,0.0,0.4706
54,2,101770,0,0.0,0.4706
54,3,101770,0,0.0,0.4706
55,1,101770,0,0.0,0.4608
55,2,101770,0,0.0,0.4608
55,3,101770,0,0.0,0.4608
56,1,101770,0,0.0,0.45099999999999996
56,2,101770,0,0.0,0.45099999999999996
56,3,101770,0,0.0,0.45099999999999996
57,1,101770,0,0.0,0.4411999999999999
57,2,101770,0,0.0,0.4411999999999999
57,3,101770,0,0.0,0.4411999999999999
58,1,101770,0,0.0,0.4314
58,2,101770,0,0.0,0.4314
58,3,101770,0,0.0,0.4314
59,1,101770,0,0.0,0.4216000000000001
59,2,101770,0,0.0,0.4216000000000001
59,3,101770,0,0.0,0.4216000000000001
60,1,101770,0,0.0,0.41180000000000005
60,2,101770,0,0.0,0.41180000000000005
60,3,101770,0,0.0,0.41180000000000005
61,1,101770,1,0.000982607841210573,0.402
61,2,101770,1,0.000982607841210573,0.402
61,3,101770,1,0.000982607841210573,0.402
62,1,101770,23,0.022599980347843177,0.3922
62,2,101770,23,0.022599980347843177,0.3922
62,3,101770,23,0.022599980347843177,0.3922
63,1,101770,55,0.05404343126658151,0.38239999999999996
63,2,101770,55,0.05404343126658151,0.38239999999999996
63,3,101770,55,0.05404343126658151,0.38239999999999996
64,1,101770,90,0.08843470570895155,0.37260000000000004
64,2,101770,90,0.08843470570895155,0.37260000000000004
64,3,101770,90,0.08843470570895155,0.37260000000000004
65,1,101770,95,0.09334774491500443,0.3628
65,2,101770,95,0.09334774491500443,0.3628
65,3,101770,95,0.09334774491500443,0.3628
66,1,101770,122,0.1198781566276899,0.353
66,2,101770,122,0.1198781566276899,0.353
66,3,101770,122,0.1198781566276899,0.353
67,1,101770,149,0.14640856834037536,0.34319999999999995
67,2,101770,149,0.14640856834037536,0.34319999999999995
67,3,101770,149,0.14640856834037536,0.34319999999999995
68,1,101770,297,0.29183452883954014,0.3333999999999999
68,2,101770,297,0.29183452883954014,0.3333999999999999
68,3,101770,297,0.29183452883954014,0.3333999999999999
69,1,101770,336,0.3301562346467525,0.3236
69,2,101770,336,0.3301562346467525,0.3236
69,3,101770,336,0.3301562346467525,0.3236
70,1,101770,629,0.6180603321214504,0.3138000000000001
70,2,101770,629,0.6180603321214504,0.3138000000000001
70,3,101770,629,0.6180603321214504,0.3138000000000001
71,1,101770,765,0.7516949985260882,0.30400000000000005
71,2,101770,765,0.7516949985260882,0.30400000000000005
71,3,101770,765,0.7516949985260882,0.30400000000000005
72,1,101770,1197,1.1761815859290556,0.2942
72,2,101770,1197,1.1761815859290556,0.2942
72,3,101770,1197,1.1761815859290556,0.2942
73,1,101770,1542,1.5151812911467033,0.2844
73,2,101770,1542,1.5151812911467033,0.2844
73,3,101770,1542,1.5151812911467033,0.2844
74,1,101770,2068,2.032033015623465,0.27460000000000007
74,2,101770,2068,2.032033015623465,0.27460000000000007
74,3,101770,2068,2.032033015623465,0.27460000000000007
75,1,101770,3492,3.4312665815073204,0.26480000000000004
75,2,101770,3492,3.4312665815073204,0.26480000000000004
75,3,101770,3492,3.4312665815073204,0.26480000000000004
76,1,101770,4021,3.951066129507713,0.255
76,2,101770,4021,3.951066129507713,0.255
76,3,101770,4021,3.951066129507713,0.255
77,1,101770,6021,5.916281811928859,0.24519999999999997
77,2,101770,6021,5.916281811928859,0.24519999999999997
77,3,101770,6021,5.916281811928859,0.24519999999999997
78,1,101770,6634,6.518620418590941,0.23539999999999994
78,2,101770,6634,6.518620418590941,0.23539999999999994
78,3,101770,6634,6.518620418590941,0.23539999999999994
79,1,101770,7413,7.2840719268939775,0.22560000000000002
79,2,101770,7413,7.2840719268939775,0.22560000000000002
79,3,101770,7413,7.2840719268939775,0.22560000000000002
80,1,101770,13233,13.00284956273951,0.2158
80,2,101770,13233,13.00284956273951,0.2158
80,3,101770,13233,13.00284956273951,0.2158
81,1,101770,15324,15.057482558710818,0.20599999999999996
81,2,101770,15324,15.057482558710818,0.20599999999999996
81,3,101770,15324,15.057482558710818,0.20599999999999996
82,1,101770,17802,17.492384789230616,0.19619999999999993
82,2,101770,17802,17.492384789230616,0.19619999999999993
82,3,101770,17802,17.492384789230616,0.19619999999999993
83,1,101770,19379,19.04195735481969,0.1864
83,2,101770,19379,19.04195735481969,0.1864
83,3,101770,19379,19.04195735481969,0.1864
84,1,101770,20581,20.2230519799548,0.1766000000000001
84,2,101770,20581,20.2230519799548,0.1766000000000001
84,3,101770,20581,20.2230519799548,0.1766000000000001
85,1,101770,21709,21.331433624840326,0.16680000000000006
85,2,101770,21709,21.331433624840326,0.16680000000000006
85,3,101770,21709,21.331433624840326,0.16680000000000006
86,1,101770,23985,23.56784907143559,0.15700000000000003
86,2,101770,23985,23.56784907143559,0.15700000000000003
86,3,101770,23985,23.56784907143559,0.15700000000000003
87,1,101770,24680,24.25076152107694,0.1472
87,2,101770,24680,24.25076152107694,0.1472
87,3,101770,24680,24.25076152107694,0.1472
88,1,101770,25708,25.26088238184141,0.13739999999999997
88,2,101770,25708,25.26088238184141,0.13739999999999997
88,3,101770,25708,25.26088238184141,0.13739999999999997
89,1,101770,27264,26.789820182765055,0.12760000000000005
89,2,101770,27264,26.789820182765055,0.12760000000000005
89,3,101770,27264,26.789820182765055,0.12760000000000005
90,1,101770,28141,27.65156725950673,0.11780000000000002
90,2,101770,28141,27.65156725950673,0.11780000000000002
90,3,101770,28141,27.65156725950673,0.11780000000000002
91,1,101770,31685,31.133929448757,0.10799999999999998
91,2,101770,31685,31.133929448757,0.10799999999999998
91,3,101770,31685,31.133929448757,0.10799999999999998
92,1,101770,33089,32.51351085781665,0.09819999999999995
92,2,101770,33089,32.51351085781665,0.09819999999999995
92,3,101770,33089,32.51351085781665,0.09819999999999995
93,1,101770,34738,34.13383118797288,0.08839999999999992
93,2,101770,34738,34.13383118797288,0.08839999999999992
93,3,101770,34738,34.13383118797288,0.08839999999999992
94,1,101770,36405,35.7718384592709,0.0786
94,2,101770,36405,35.7718384592709,0.0786
94,3,101770,36405,35.7718384592709,0.0786
95,1,101770,37753,37.096393829222755,0.06880000000000008
95,2,101770,37753,37.096393829222755,0.06880000000000008
95,3,101770,37753,37.096393829222755,0.06880000000000008
96,1,101770,39223,38.5408273558023,0.05900000000000005
96,2,101770,39223,38.5408273558023,0.05900000000000005
96,3,101770,39223,38.5408273558023,0.05900000000000005
97,1,101770,44685,43.90783138449445,0.04920000000000002
97,2,101770,44685,43.90783138449445,0.04920000000000002
97,3,101770,44685,43.90783138449445,0.04920000000000002
98,1,101770,46987,46.169794634961185,0.03939999999999999
98,2,101770,46987,46.169794634961185,0.03939999999999999
98,3,101770,46987,46.169794634961185,0.03939999999999999
99,1,101770,49104,48.24997543480397,0.02960000000000007
99,2,101770,49104,48.24997543480397,0.02960000000000007
99,3,101770,49104,48.24997543480397,0.02960000000000007
100,1,101770,58055,57.04529822147981,0.01980000000000004
100,2,101770,58055,57.04529822147981,0.01980000000000004
100,3,101770,58055,57.04529822147981,0.01980000000000004
